"","Age","Education2003Revision","Race","MaritalStatus","Sex","Cases","Percentage"
"4298",67,8,1,"D","M",4,0.0104962082447716
"4299",67,8,1,"M","M",13,0.0341126767955076
"4300",67,8,1,"S","M",2,0.00524810412238579
"4301",67,8,1,"W","F",1,0.00262405206119289
"4302",67,8,1,"W","M",1,0.00262405206119289
"4303",68,1,1,"D","M",4,0.0104962082447716
"4304",68,1,1,"M","M",9,0.023616468550736
"4305",68,1,1,"W","F",1,0.00262405206119289
"4306",68,1,1,"W","M",3,0.00787215618357868
"4307",68,2,1,"D","M",3,0.00787215618357868
"4308",68,2,1,"M","F",1,0.00262405206119289
"4309",68,2,1,"M","M",9,0.023616468550736
"4310",68,2,1,"S","F",1,0.00262405206119289
"4311",68,2,1,"S","M",2,0.00524810412238579
"4312",68,2,1,"W","F",1,0.00262405206119289
"4313",68,2,1,"W","M",4,0.0104962082447716
"4314",68,2,2,"M","M",2,0.00524810412238579
"4315",68,2,2,"S","M",1,0.00262405206119289
"4316",68,2,4,"M","M",1,0.00262405206119289
"4317",68,3,1,"D","F",8,0.0209924164895432
"4318",68,3,1,"D","M",30,0.0787215618357868
"4319",68,3,1,"M","F",14,0.0367367288567005
"4320",68,3,1,"M","M",49,0.128578550998452
"4321",68,3,1,"S","F",3,0.00787215618357868
"4322",68,3,1,"S","M",5,0.0131202603059645
"4323",68,3,1,"W","F",8,0.0209924164895432
"4324",68,3,1,"W","M",11,0.0288645726731218
"4325",68,3,2,"D","M",3,0.00787215618357868
"4326",68,3,2,"M","M",2,0.00524810412238579
"4327",68,3,4,"M","F",1,0.00262405206119289
"4328",68,3,7,"M","M",1,0.00262405206119289
"4329",68,4,1,"D","F",6,0.0157443123671574
"4330",68,4,1,"D","M",10,0.0262405206119289
"4331",68,4,1,"M","F",7,0.0183683644283503
"4332",68,4,1,"M","M",19,0.049856989162665
"4333",68,4,1,"S","M",5,0.0131202603059645
"4334",68,4,1,"W","F",1,0.00262405206119289
"4335",68,4,1,"W","M",2,0.00524810412238579
"4336",68,4,2,"M","F",1,0.00262405206119289
"4337",68,4,28,"D","M",1,0.00262405206119289
"4338",68,5,1,"D","F",2,0.00524810412238579
"4339",68,5,1,"D","M",13,0.0341126767955076
"4340",68,5,1,"M","F",5,0.0131202603059645
"4341",68,5,1,"M","M",10,0.0262405206119289
"4342",68,5,1,"S","F",2,0.00524810412238579
"4343",68,5,1,"S","M",2,0.00524810412238579
"4344",68,5,1,"W","F",2,0.00524810412238579
"4345",68,6,1,"D","F",1,0.00262405206119289
"4346",68,6,1,"D","M",4,0.0104962082447716
"4347",68,6,1,"M","F",4,0.0104962082447716
"4348",68,6,1,"M","M",29,0.0760975097745939
"4349",68,6,1,"S","M",5,0.0131202603059645
"4350",68,6,1,"W","F",2,0.00524810412238579
"4351",68,6,1,"W","M",5,0.0131202603059645
"4352",68,6,4,"M","F",1,0.00262405206119289
"4353",68,6,28,"D","M",1,0.00262405206119289
"4354",68,6,28,"W","F",1,0.00262405206119289
"4355",68,7,1,"D","F",1,0.00262405206119289
"4356",68,7,1,"D","M",5,0.0131202603059645
"4357",68,7,1,"M","F",4,0.0104962082447716
"4358",68,7,1,"M","M",10,0.0262405206119289
"4359",68,7,1,"S","M",2,0.00524810412238579
"4360",68,7,1,"W","M",2,0.00524810412238579
"4361",68,7,28,"M","F",1,0.00262405206119289
"4362",68,8,1,"D","M",2,0.00524810412238579
"4363",68,8,1,"M","F",2,0.00524810412238579
"4364",68,8,1,"M","M",4,0.0104962082447716
"4365",68,8,1,"S","M",1,0.00262405206119289
"4366",69,1,1,"D","M",3,0.00787215618357868
"4367",69,1,1,"M","M",3,0.00787215618357868
"4368",69,1,1,"W","M",1,0.00262405206119289
"4369",69,1,3,"S","M",1,0.00262405206119289
"4370",69,1,18,"W","F",1,0.00262405206119289
"4371",69,1,48,"D","F",1,0.00262405206119289
"4372",69,2,1,"D","F",1,0.00262405206119289
"4373",69,2,1,"D","M",9,0.023616468550736
"4374",69,2,1,"M","F",3,0.00787215618357868
"4375",69,2,1,"M","M",6,0.0157443123671574
"4376",69,2,1,"S","M",1,0.00262405206119289
"4377",69,2,1,"W","F",1,0.00262405206119289
"4378",69,2,1,"W","M",2,0.00524810412238579
"4379",69,2,2,"M","F",1,0.00262405206119289
"4380",69,2,2,"M","M",1,0.00262405206119289
"4381",69,2,3,"M","M",1,0.00262405206119289
"4382",69,3,1,"D","F",4,0.0104962082447716
"4383",69,3,1,"D","M",27,0.0708494056522081
"4384",69,3,1,"M","F",13,0.0341126767955076
"4385",69,3,1,"M","M",68,0.178435540161117
"4386",69,3,1,"S","M",9,0.023616468550736
"4387",69,3,1,"W","F",8,0.0209924164895432
"4388",69,3,1,"W","M",11,0.0288645726731218
"4389",69,3,3,"D","M",1,0.00262405206119289
"4390",69,3,28,"M","M",2,0.00524810412238579
"4391",69,3,38,"M","M",1,0.00262405206119289
"4392",69,4,1,"D","F",3,0.00787215618357868
"4393",69,4,1,"D","M",11,0.0288645726731218
"4394",69,4,1,"M","F",3,0.00787215618357868
"4395",69,4,1,"M","M",17,0.0446088850402792
"4396",69,4,1,"S","M",4,0.0104962082447716
"4397",69,4,1,"W","F",3,0.00787215618357868
"4398",69,4,1,"W","M",2,0.00524810412238579
"4399",69,5,1,"D","F",2,0.00524810412238579
"4400",69,5,1,"D","M",6,0.0157443123671574
"4401",69,5,1,"M","M",13,0.0341126767955076
"4402",69,5,1,"S","F",1,0.00262405206119289
"4403",69,5,1,"S","M",1,0.00262405206119289
"4404",69,5,1,"W","F",3,0.00787215618357868
"4405",69,5,1,"W","M",2,0.00524810412238579
"4406",69,5,2,"D","F",1,0.00262405206119289
"4407",69,6,1,"D","F",5,0.0131202603059645
"4408",69,6,1,"D","M",9,0.023616468550736
"4409",69,6,1,"M","F",4,0.0104962082447716
"4410",69,6,1,"M","M",24,0.0629772494686295
"4411",69,6,1,"S","M",9,0.023616468550736
"4412",69,6,1,"W","F",3,0.00787215618357868
"4413",69,6,1,"W","M",3,0.00787215618357868
"4414",69,6,2,"S","M",1,0.00262405206119289
"4415",69,6,28,"M","M",1,0.00262405206119289
"4416",69,6,68,"M","M",1,0.00262405206119289
"4417",69,7,1,"D","F",3,0.00787215618357868
"4418",69,7,1,"D","M",7,0.0183683644283503
"4419",69,7,1,"M","F",2,0.00524810412238579
"4420",69,7,1,"M","M",6,0.0157443123671574
"4421",69,7,1,"S","F",1,0.00262405206119289
"4422",69,7,1,"S","M",1,0.00262405206119289
"4423",69,7,1,"W","F",1,0.00262405206119289
"4424",69,7,1,"W","M",2,0.00524810412238579
"4425",69,8,1,"D","F",1,0.00262405206119289
"4426",69,8,1,"D","M",2,0.00524810412238579
"4427",69,8,1,"M","F",2,0.00524810412238579
"4428",69,8,1,"M","M",6,0.0157443123671574
"4429",69,8,1,"S","M",1,0.00262405206119289
"4430",70,1,1,"D","M",4,0.0104962082447716
"4431",70,1,1,"M","M",7,0.0183683644283503
"4432",70,1,1,"W","F",1,0.00262405206119289
"4433",70,1,1,"W","M",4,0.0104962082447716
"4434",70,1,2,"M","M",2,0.00524810412238579
"4435",70,2,1,"D","F",1,0.00262405206119289
"4436",70,2,1,"D","M",9,0.023616468550736
"4437",70,2,1,"M","F",2,0.00524810412238579
"4438",70,2,1,"M","M",12,0.0314886247343147
"4439",70,2,1,"W","M",3,0.00787215618357868
"4440",70,2,2,"S","M",2,0.00524810412238579
"4441",70,2,2,"W","F",1,0.00262405206119289
"4442",70,2,2,"W","M",1,0.00262405206119289
"4443",70,2,3,"W","M",1,0.00262405206119289
"4444",70,2,4,"M","F",1,0.00262405206119289
"4445",70,3,1,"D","F",5,0.0131202603059645
"4446",70,3,1,"D","M",23,0.0603531974074366
"4447",70,3,1,"M","F",10,0.0262405206119289
"4448",70,3,1,"M","M",62,0.162691227793959
"4449",70,3,1,"S","F",2,0.00524810412238579
"4450",70,3,1,"S","M",11,0.0288645726731218
"4451",70,3,1,"W","F",9,0.023616468550736
"4452",70,3,1,"W","M",20,0.0524810412238579
"4453",70,3,2,"D","M",2,0.00524810412238579
"4454",70,3,2,"W","M",1,0.00262405206119289
"4455",70,3,7,"M","F",1,0.00262405206119289
"4456",70,4,1,"D","F",7,0.0183683644283503
"4457",70,4,1,"D","M",8,0.0209924164895432
"4458",70,4,1,"M","F",5,0.0131202603059645
"4459",70,4,1,"M","M",29,0.0760975097745939
"4460",70,4,1,"S","F",1,0.00262405206119289
"4461",70,4,1,"S","M",1,0.00262405206119289
"4462",70,4,1,"W","F",4,0.0104962082447716
"4463",70,4,1,"W","M",2,0.00524810412238579
"4464",70,4,2,"D","F",1,0.00262405206119289
"4465",70,4,2,"D","M",1,0.00262405206119289
"4466",70,5,1,"D","F",4,0.0104962082447716
"4467",70,5,1,"D","M",1,0.00262405206119289
"4468",70,5,1,"M","F",1,0.00262405206119289
"4469",70,5,1,"M","M",7,0.0183683644283503
"4470",70,5,1,"W","F",2,0.00524810412238579
"4471",70,5,1,"W","M",1,0.00262405206119289
"4472",70,6,1,"D","F",5,0.0131202603059645
"4473",70,6,1,"D","M",18,0.0472329371014721
"4474",70,6,1,"M","F",6,0.0157443123671574
"4475",70,6,1,"M","M",18,0.0472329371014721
"4476",70,6,1,"S","M",5,0.0131202603059645
"4477",70,6,1,"W","F",2,0.00524810412238579
"4478",70,6,1,"W","M",3,0.00787215618357868
"4479",70,6,2,"M","M",2,0.00524810412238579
"4480",70,6,3,"M","M",1,0.00262405206119289
"4481",70,7,1,"D","F",2,0.00524810412238579
"4482",70,7,1,"D","M",4,0.0104962082447716
"4483",70,7,1,"M","F",5,0.0131202603059645
"4484",70,7,1,"M","M",14,0.0367367288567005
"4485",70,7,1,"S","F",1,0.00262405206119289
"4486",70,7,1,"S","M",3,0.00787215618357868
"4487",70,7,1,"W","F",2,0.00524810412238579
"4488",70,7,1,"W","M",3,0.00787215618357868
"4489",70,8,1,"M","M",7,0.0183683644283503
"4490",70,8,1,"S","M",2,0.00524810412238579
"4491",70,8,1,"W","F",1,0.00262405206119289
"4492",70,8,4,"W","F",1,0.00262405206119289
"4493",70,8,18,"M","M",1,0.00262405206119289
"4494",70,8,28,"M","M",1,0.00262405206119289
"4495",71,1,1,"D","M",7,0.0183683644283503
"4496",71,1,1,"M","M",7,0.0183683644283503
"4497",71,1,1,"W","F",1,0.00262405206119289
"4498",71,1,1,"W","M",3,0.00787215618357868
"4499",71,1,2,"M","M",1,0.00262405206119289
"4500",71,2,1,"D","F",2,0.00524810412238579
"4501",71,2,1,"D","M",9,0.023616468550736
"4502",71,2,1,"M","F",2,0.00524810412238579
"4503",71,2,1,"M","M",13,0.0341126767955076
"4504",71,2,1,"S","M",1,0.00262405206119289
"4505",71,2,1,"W","F",4,0.0104962082447716
"4506",71,2,1,"W","M",5,0.0131202603059645
"4507",71,3,1,"D","F",3,0.00787215618357868
"4508",71,3,1,"D","M",30,0.0787215618357868
"4509",71,3,1,"M","F",11,0.0288645726731218
"4510",71,3,1,"M","M",57,0.149570967487995
"4511",71,3,1,"S","M",6,0.0157443123671574
"4512",71,3,1,"W","F",9,0.023616468550736
"4513",71,3,1,"W","M",17,0.0446088850402792
"4514",71,3,2,"D","M",1,0.00262405206119289
"4515",71,3,2,"S","M",1,0.00262405206119289
"4516",71,3,3,"M","F",1,0.00262405206119289
"4517",71,3,3,"S","M",1,0.00262405206119289
"4518",71,3,48,"M","M",1,0.00262405206119289
"4519",71,3,48,"S","M",1,0.00262405206119289
"4520",71,4,1,"D","F",2,0.00524810412238579
"4521",71,4,1,"D","M",16,0.0419848329790863
"4522",71,4,1,"M","F",1,0.00262405206119289
"4523",71,4,1,"M","M",17,0.0446088850402792
"4524",71,4,1,"S","F",1,0.00262405206119289
"4525",71,4,1,"S","M",2,0.00524810412238579
"4526",71,4,1,"W","F",1,0.00262405206119289
"4527",71,4,1,"W","M",5,0.0131202603059645
"4528",71,4,4,"D","F",1,0.00262405206119289
"4529",71,5,1,"D","M",4,0.0104962082447716
"4530",71,5,1,"M","F",1,0.00262405206119289
"4531",71,5,1,"M","M",15,0.0393607809178934
"4532",71,5,1,"S","F",2,0.00524810412238579
"4533",71,5,1,"S","M",1,0.00262405206119289
"4534",71,5,1,"W","F",3,0.00787215618357868
"4535",71,5,1,"W","M",3,0.00787215618357868
"4536",71,5,2,"D","F",1,0.00262405206119289
"4537",71,5,2,"M","M",1,0.00262405206119289
"4538",71,6,1,"D","F",5,0.0131202603059645
"4539",71,6,1,"D","M",14,0.0367367288567005
"4540",71,6,1,"M","F",5,0.0131202603059645
"4541",71,6,1,"M","M",16,0.0419848329790863
"4542",71,6,1,"S","M",2,0.00524810412238579
"4543",71,6,1,"W","F",2,0.00524810412238579
"4544",71,6,1,"W","M",1,0.00262405206119289
"4545",71,6,7,"M","F",1,0.00262405206119289
"4546",71,6,18,"M","M",1,0.00262405206119289
"4547",71,7,1,"D","F",1,0.00262405206119289
"4548",71,7,1,"D","M",5,0.0131202603059645
"4549",71,7,1,"M","M",15,0.0393607809178934
"4550",71,7,1,"S","M",2,0.00524810412238579
"4551",71,7,1,"W","M",2,0.00524810412238579
"4552",71,7,18,"M","M",1,0.00262405206119289
"4553",71,8,1,"D","F",1,0.00262405206119289
"4554",71,8,1,"D","M",3,0.00787215618357868
"4555",71,8,1,"M","M",5,0.0131202603059645
"4556",71,8,1,"W","F",1,0.00262405206119289
"4557",71,8,1,"W","M",1,0.00262405206119289
"4558",71,8,18,"M","F",1,0.00262405206119289
"4559",72,1,1,"D","M",4,0.0104962082447716
"4560",72,1,1,"M","F",2,0.00524810412238579
"4561",72,1,1,"M","M",5,0.0131202603059645
"4562",72,1,1,"W","F",1,0.00262405206119289
"4563",72,1,1,"W","M",1,0.00262405206119289
"4564",72,1,2,"D","M",1,0.00262405206119289
"4565",72,2,1,"D","F",2,0.00524810412238579
"4566",72,2,1,"D","M",5,0.0131202603059645
"4567",72,2,1,"M","F",5,0.0131202603059645
"4568",72,2,1,"M","M",10,0.0262405206119289
"4569",72,2,1,"S","M",5,0.0131202603059645
"4570",72,2,1,"W","F",1,0.00262405206119289
"4571",72,2,1,"W","M",3,0.00787215618357868
"4572",72,2,2,"D","M",1,0.00262405206119289
"4573",72,2,2,"M","M",1,0.00262405206119289
"4574",72,2,3,"D","M",1,0.00262405206119289
"4575",72,2,3,"W","M",1,0.00262405206119289
"4576",72,3,1,"D","F",7,0.0183683644283503
"4577",72,3,1,"D","M",24,0.0629772494686295
"4578",72,3,1,"M","F",9,0.023616468550736
"4579",72,3,1,"M","M",62,0.162691227793959
"4580",72,3,1,"S","M",11,0.0288645726731218
"4581",72,3,1,"W","F",5,0.0131202603059645
"4582",72,3,1,"W","M",9,0.023616468550736
"4583",72,3,2,"M","F",1,0.00262405206119289
"4584",72,3,4,"D","F",1,0.00262405206119289
"4585",72,3,4,"M","M",1,0.00262405206119289
"4586",72,3,5,"M","F",1,0.00262405206119289
"4587",72,3,18,"D","M",1,0.00262405206119289
"4588",72,4,1,"D","F",2,0.00524810412238579
"4589",72,4,1,"D","M",5,0.0131202603059645
"4590",72,4,1,"M","F",3,0.00787215618357868
"4591",72,4,1,"M","M",16,0.0419848329790863
"4592",72,4,1,"S","M",5,0.0131202603059645
"4593",72,4,1,"W","F",3,0.00787215618357868
"4594",72,4,1,"W","M",4,0.0104962082447716
"4595",72,5,1,"D","F",2,0.00524810412238579
"4596",72,5,1,"D","M",3,0.00787215618357868
"4597",72,5,1,"M","F",1,0.00262405206119289
"4598",72,5,1,"M","M",8,0.0209924164895432
"4599",72,5,1,"W","F",1,0.00262405206119289
"4600",72,5,1,"W","M",4,0.0104962082447716
"4601",72,5,78,"M","M",1,0.00262405206119289
"4602",72,6,1,"D","F",2,0.00524810412238579
"4603",72,6,1,"D","M",8,0.0209924164895432
"4604",72,6,1,"M","F",3,0.00787215618357868
"4605",72,6,1,"M","M",21,0.0551050932850508
"4606",72,6,1,"S","F",1,0.00262405206119289
"4607",72,6,1,"S","M",3,0.00787215618357868
"4608",72,6,1,"W","F",1,0.00262405206119289
"4609",72,6,1,"W","M",6,0.0157443123671574
"4610",72,6,2,"D","F",1,0.00262405206119289
"4611",72,6,2,"M","F",1,0.00262405206119289
"4612",72,6,18,"M","F",1,0.00262405206119289
"4613",72,7,1,"D","F",1,0.00262405206119289
"4614",72,7,1,"D","M",2,0.00524810412238579
"4615",72,7,1,"M","F",1,0.00262405206119289
"4616",72,7,1,"M","M",6,0.0157443123671574
"4617",72,7,1,"S","M",1,0.00262405206119289
"4618",72,7,1,"W","M",1,0.00262405206119289
"4619",72,7,2,"D","M",1,0.00262405206119289
"4620",72,7,4,"M","F",1,0.00262405206119289
"4621",72,7,4,"W","M",1,0.00262405206119289
"4622",72,8,1,"D","M",1,0.00262405206119289
"4623",72,8,1,"M","M",1,0.00262405206119289
"4624",72,8,1,"S","F",1,0.00262405206119289
"4625",72,8,28,"M","M",1,0.00262405206119289
"4626",73,1,1,"D","F",2,0.00524810412238579
"4627",73,1,1,"M","F",1,0.00262405206119289
"4628",73,1,1,"M","M",8,0.0209924164895432
"4629",73,1,1,"W","M",5,0.0131202603059645
"4630",73,2,1,"D","F",2,0.00524810412238579
"4631",73,2,1,"D","M",7,0.0183683644283503
"4632",73,2,1,"M","F",2,0.00524810412238579
"4633",73,2,1,"M","M",9,0.023616468550736
"4634",73,2,1,"S","M",3,0.00787215618357868
"4635",73,2,1,"W","F",1,0.00262405206119289
"4636",73,2,1,"W","M",4,0.0104962082447716
"4637",73,2,2,"M","M",1,0.00262405206119289
"4638",73,3,1,"D","F",7,0.0183683644283503
"4639",73,3,1,"D","M",27,0.0708494056522081
"4640",73,3,1,"M","F",4,0.0104962082447716
"4641",73,3,1,"M","M",54,0.141698811304416
"4642",73,3,1,"S","M",10,0.0262405206119289
"4643",73,3,1,"W","F",8,0.0209924164895432
"4644",73,3,1,"W","M",13,0.0341126767955076
"4645",73,3,2,"M","M",1,0.00262405206119289
"4646",73,3,3,"D","M",1,0.00262405206119289
"4647",73,3,4,"W","F",1,0.00262405206119289
"4648",73,3,5,"W","F",1,0.00262405206119289
"4649",73,4,1,"D","M",6,0.0157443123671574
"4650",73,4,1,"M","F",4,0.0104962082447716
"4651",73,4,1,"M","M",16,0.0419848329790863
"4652",73,4,1,"S","M",2,0.00524810412238579
"4653",73,4,1,"W","F",1,0.00262405206119289
"4654",73,4,1,"W","M",4,0.0104962082447716
"4655",73,4,2,"W","M",1,0.00262405206119289
"4656",73,5,1,"D","F",1,0.00262405206119289
"4657",73,5,1,"M","F",1,0.00262405206119289
"4658",73,5,1,"M","M",2,0.00524810412238579
"4659",73,5,1,"S","M",1,0.00262405206119289
"4660",73,5,1,"W","F",1,0.00262405206119289
"4661",73,5,1,"W","M",1,0.00262405206119289
"4662",73,6,1,"D","F",1,0.00262405206119289
"4663",73,6,1,"D","M",9,0.023616468550736
"4664",73,6,1,"M","F",3,0.00787215618357868
"4665",73,6,1,"M","M",17,0.0446088850402792
"4666",73,6,1,"S","F",2,0.00524810412238579
"4667",73,6,1,"S","M",1,0.00262405206119289
"4668",73,6,1,"W","F",2,0.00524810412238579
"4669",73,6,1,"W","M",6,0.0157443123671574
"4670",73,6,2,"D","M",1,0.00262405206119289
"4671",73,6,28,"M","M",1,0.00262405206119289
"4672",73,7,1,"D","F",1,0.00262405206119289
"4673",73,7,1,"D","M",3,0.00787215618357868
"4674",73,7,1,"M","M",14,0.0367367288567005
"4675",73,7,1,"W","M",2,0.00524810412238579
"4676",73,8,1,"D","M",2,0.00524810412238579
"4677",73,8,1,"M","M",7,0.0183683644283503
"4678",73,8,1,"S","M",1,0.00262405206119289
"4679",73,8,1,"W","M",1,0.00262405206119289
"4680",74,1,1,"D","M",6,0.0157443123671574
"4681",74,1,1,"M","M",6,0.0157443123671574
"4682",74,1,1,"S","M",3,0.00787215618357868
"4683",74,1,1,"W","F",1,0.00262405206119289
"4684",74,1,1,"W","M",6,0.0157443123671574
"4685",74,1,2,"M","M",1,0.00262405206119289
"4686",74,1,2,"W","M",1,0.00262405206119289
"4687",74,2,1,"D","F",2,0.00524810412238579
"4688",74,2,1,"D","M",5,0.0131202603059645
"4689",74,2,1,"M","F",1,0.00262405206119289
"4690",74,2,1,"M","M",11,0.0288645726731218
"4691",74,2,1,"S","M",1,0.00262405206119289
"4692",74,2,1,"W","M",1,0.00262405206119289
"4693",74,2,2,"M","M",1,0.00262405206119289
"4694",74,3,1,"D","F",2,0.00524810412238579
"4695",74,3,1,"D","M",24,0.0629772494686295
"4696",74,3,1,"M","F",6,0.0157443123671574
"4697",74,3,1,"M","M",51,0.133826655120838
"4698",74,3,1,"S","F",1,0.00262405206119289
"4699",74,3,1,"S","M",7,0.0183683644283503
"4700",74,3,1,"W","F",1,0.00262405206119289
"4701",74,3,1,"W","M",14,0.0367367288567005
"4702",74,3,2,"M","M",3,0.00787215618357868
"4703",74,3,2,"W","M",2,0.00524810412238579
"4704",74,3,7,"M","M",1,0.00262405206119289
"4705",74,4,1,"D","M",5,0.0131202603059645
"4706",74,4,1,"M","F",2,0.00524810412238579
"4707",74,4,1,"M","M",18,0.0472329371014721
"4708",74,4,1,"S","M",3,0.00787215618357868
"4709",74,4,1,"W","M",7,0.0183683644283503
"4710",74,4,2,"D","F",1,0.00262405206119289
"4711",74,4,2,"D","M",1,0.00262405206119289
"4712",74,5,1,"D","F",1,0.00262405206119289
"4713",74,5,1,"D","M",1,0.00262405206119289
"4714",74,5,1,"M","F",1,0.00262405206119289
"4715",74,5,1,"M","M",7,0.0183683644283503
"4716",74,5,1,"S","M",1,0.00262405206119289
"4717",74,5,1,"W","M",1,0.00262405206119289
"4718",74,6,1,"D","F",3,0.00787215618357868
"4719",74,6,1,"D","M",5,0.0131202603059645
"4720",74,6,1,"M","F",4,0.0104962082447716
"4721",74,6,1,"M","M",13,0.0341126767955076
"4722",74,6,1,"S","F",1,0.00262405206119289
"4723",74,6,1,"S","M",2,0.00524810412238579
"4724",74,6,1,"W","F",1,0.00262405206119289
"4725",74,6,1,"W","M",4,0.0104962082447716
"4726",74,6,2,"M","M",1,0.00262405206119289
"4727",74,7,1,"D","M",3,0.00787215618357868
"4728",74,7,1,"M","M",7,0.0183683644283503
"4729",74,7,1,"S","F",1,0.00262405206119289
"4730",74,7,1,"S","M",1,0.00262405206119289
"4731",74,7,1,"W","F",1,0.00262405206119289
"4732",74,7,1,"W","M",2,0.00524810412238579
"4733",74,7,2,"M","M",1,0.00262405206119289
"4734",74,8,1,"D","M",2,0.00524810412238579
"4735",74,8,1,"M","M",3,0.00787215618357868
"4736",74,8,1,"W","M",1,0.00262405206119289
"4737",74,8,4,"S","M",1,0.00262405206119289
"4738",74,8,7,"M","M",1,0.00262405206119289
"4739",75,1,1,"D","M",2,0.00524810412238579
"4740",75,1,1,"M","F",1,0.00262405206119289
"4741",75,1,1,"M","M",9,0.023616468550736
"4742",75,1,1,"S","M",3,0.00787215618357868
"4743",75,1,1,"W","F",2,0.00524810412238579
"4744",75,1,1,"W","M",2,0.00524810412238579
"4745",75,2,1,"D","F",1,0.00262405206119289
"4746",75,2,1,"D","M",8,0.0209924164895432
"4747",75,2,1,"M","M",10,0.0262405206119289
"4748",75,2,1,"W","F",4,0.0104962082447716
"4749",75,2,1,"W","M",4,0.0104962082447716
"4750",75,2,2,"M","M",1,0.00262405206119289
"4751",75,3,1,"D","F",6,0.0157443123671574
"4752",75,3,1,"D","M",26,0.0682253535910152
"4753",75,3,1,"M","F",4,0.0104962082447716
"4754",75,3,1,"M","M",35,0.0918418221417513
"4755",75,3,1,"S","M",6,0.0157443123671574
"4756",75,3,1,"W","F",7,0.0183683644283503
"4757",75,3,1,"W","M",11,0.0288645726731218
"4758",75,3,2,"D","M",1,0.00262405206119289
"4759",75,3,2,"M","M",1,0.00262405206119289
"4760",75,3,2,"S","M",1,0.00262405206119289
"4761",75,3,2,"W","M",1,0.00262405206119289
"4762",75,3,28,"W","F",1,0.00262405206119289
"4763",75,4,1,"D","F",1,0.00262405206119289
"4764",75,4,1,"D","M",7,0.0183683644283503
"4765",75,4,1,"M","F",2,0.00524810412238579
"4766",75,4,1,"M","M",18,0.0472329371014721
"4767",75,4,1,"W","M",3,0.00787215618357868
"4768",75,5,1,"D","F",3,0.00787215618357868
"4769",75,5,1,"D","M",3,0.00787215618357868
"4770",75,5,1,"M","F",2,0.00524810412238579
"4771",75,5,1,"M","M",6,0.0157443123671574
"4772",75,5,1,"S","F",1,0.00262405206119289
"4773",75,5,1,"W","F",1,0.00262405206119289
"4774",75,5,1,"W","M",3,0.00787215618357868
"4775",75,6,1,"D","F",1,0.00262405206119289
"4776",75,6,1,"D","M",5,0.0131202603059645
"4777",75,6,1,"M","F",3,0.00787215618357868
"4778",75,6,1,"M","M",12,0.0314886247343147
"4779",75,6,1,"S","F",2,0.00524810412238579
"4780",75,6,1,"W","F",1,0.00262405206119289
"4781",75,6,1,"W","M",6,0.0157443123671574
"4782",75,6,2,"M","M",1,0.00262405206119289
"4783",75,6,28,"M","F",1,0.00262405206119289
"4784",75,7,1,"D","F",2,0.00524810412238579
"4785",75,7,1,"D","M",2,0.00524810412238579
"4786",75,7,1,"M","F",1,0.00262405206119289
"4787",75,7,1,"M","M",8,0.0209924164895432
"4788",75,7,1,"S","F",1,0.00262405206119289
"4789",75,7,1,"W","M",1,0.00262405206119289
"4790",75,8,1,"D","M",1,0.00262405206119289
"4791",75,8,1,"M","F",1,0.00262405206119289
"4792",75,8,1,"M","M",3,0.00787215618357868
"4793",75,8,1,"S","F",1,0.00262405206119289
"4794",75,8,1,"W","M",2,0.00524810412238579
"4795",76,1,1,"D","M",3,0.00787215618357868
"4796",76,1,1,"M","M",8,0.0209924164895432
"4797",76,1,1,"W","F",2,0.00524810412238579
"4798",76,1,1,"W","M",4,0.0104962082447716
"4799",76,2,1,"D","M",5,0.0131202603059645
"4800",76,2,1,"M","F",1,0.00262405206119289
"4801",76,2,1,"M","M",7,0.0183683644283503
"4802",76,2,1,"S","M",1,0.00262405206119289
"4803",76,2,1,"W","F",1,0.00262405206119289
"4804",76,2,1,"W","M",2,0.00524810412238579
"4805",76,2,2,"D","M",1,0.00262405206119289
"4806",76,2,18,"M","M",1,0.00262405206119289
"4807",76,2,18,"W","M",1,0.00262405206119289
"4808",76,3,1,"D","F",4,0.0104962082447716
"4809",76,3,1,"D","M",13,0.0341126767955076
"4810",76,3,1,"M","F",5,0.0131202603059645
"4811",76,3,1,"M","M",36,0.0944658742029442
"4812",76,3,1,"S","M",2,0.00524810412238579
"4813",76,3,1,"W","F",2,0.00524810412238579
"4814",76,3,1,"W","M",18,0.0472329371014721
"4815",76,3,2,"M","M",1,0.00262405206119289
"4816",76,3,4,"D","M",1,0.00262405206119289
"4817",76,3,4,"W","F",1,0.00262405206119289
"4818",76,3,28,"D","M",1,0.00262405206119289
"4819",76,3,28,"W","M",1,0.00262405206119289
"4820",76,4,1,"D","F",2,0.00524810412238579
"4821",76,4,1,"D","M",6,0.0157443123671574
"4822",76,4,1,"M","F",3,0.00787215618357868
"4823",76,4,1,"M","M",16,0.0419848329790863
"4824",76,4,1,"S","M",1,0.00262405206119289
"4825",76,4,1,"W","F",2,0.00524810412238579
"4826",76,4,1,"W","M",3,0.00787215618357868
"4827",76,5,1,"D","M",1,0.00262405206119289
"4828",76,5,1,"M","F",1,0.00262405206119289
"4829",76,5,1,"M","M",1,0.00262405206119289
"4830",76,5,1,"S","M",1,0.00262405206119289
"4831",76,5,1,"W","F",3,0.00787215618357868
"4832",76,5,1,"W","M",4,0.0104962082447716
"4833",76,6,1,"D","M",1,0.00262405206119289
"4834",76,6,1,"M","F",3,0.00787215618357868
